ITERATION,Estimate Pi
1971,2.59375
1972,2.59375
1973,2.59375
1974,2.60938
1975,2.60938
1976,2.60938
1977,2.625
1978,2.625
1979,2.625
1980,2.625
1981,2.625
1982,2.625
1983,2.625
1984,2.625
1985,2.625
1986,2.625
1987,2.625
1988,2.625
1989,2.625
1990,2.625
1991,2.625
1992,2.625
1993,2.64062
1994,2.64062
1995,2.64062
1996,2.64062
1997,2.64062
1998,2.64062
1999,2.64062
2000,2.64062
2001,2.64062
2002,2.65625
2003,2.65625
2004,2.65625
2005,2.65625
2006,2.65625
2007,2.65625
2008,2.65625
2009,2.65625
2010,2.65625
2011,2.67188
2012,2.67188
2013,2.67188
2014,2.67188
2015,2.67188
2016,2.67188
2017,2.67188
2018,2.67188
2019,2.67188
2020,2.67188
2021,2.67188
2022,2.67188
2023,2.67188
2024,2.67188
2025,2.67188
2026,2.67188
2027,2.6875
2028,2.6875
2029,2.6875
2030,2.6875
2031,2.6875
2032,2.6875
2033,2.6875
2034,2.6875
2035,2.6875
2036,2.6875
2037,2.6875
2038,2.6875
2039,2.6875
2040,2.70312
2041,2.70312
2042,2.70312
2043,2.66154
2044,2.66154
2045,2.66154
2046,2.62121
2047,2.62121
2048,2.62121
2049,2.62121
2050,2.62121
2051,2.62121
2052,2.62121
2053,2.62121
2054,2.63636
2055,2.63636
2056,2.63636
2057,2.63636
2058,2.63636
2059,2.63636
2060,2.63636
2061,2.63636
2062,2.63636
2063,2.63636
2064,2.63636
2065,2.63636
2066,2.63636
2067,2.63636
2068,2.63636
2069,2.65152
2070,2.65152
2071,2.65152
2072,2.65152
2073,2.61194
2074,2.62687
2075,2.64179
2076,2.64179
2077,2.60294
2078,2.60294
2079,2.60294
2080,2.60294
2081,2.60294
2082,2.61765
2083,2.61765
2084,2.61765
2085,2.61765
2086,2.61765
2087,2.61765
2088,2.61765
2089,2.63235
2090,2.64706
2091,2.64706
2092,2.64706
2093,2.64706
2094,2.6087
2095,2.6087
2096,2.6087
2097,2.6087
2098,2.6087
2099,2.62319
2100,2.62319
2101,2.63768
2102,2.63768
2103,2.63768
2104,2.63768
2105,2.63768
2106,2.63768
2107,2.63768
2108,2.63768
2109,2.63768
2110,2.63768
2111,2.63768
2112,2.6
2113,2.6
2114,2.6
2115,2.6
2116,2.61429
2117,2.61429
2118,2.61429
2119,2.61429
2120,2.61429
2121,2.61429
2122,2.61429
2123,2.61429
2124,2.61429
2125,2.61429
2126,2.61429
2127,2.61429
2128,2.62857
2129,2.62857
2130,2.62857
2131,2.62857
2132,2.62857
2133,2.62857
2134,2.62857
2135,2.62857
2136,2.59155
2137,2.60563
2138,2.60563
2139,2.60563
2140,2.60563
2141,2.60563
2142,2.61972
2143,2.61972
2144,2.61972
2145,2.61972
2146,2.6338
2147,2.6338
2148,2.6338
2149,2.6338
2150,2.6338
2151,2.6338
2152,2.6338
2153,2.6338
2154,2.6338
2155,2.6338
2156,2.6338
2157,2.6338
2158,2.6338
2159,2.6338
2160,2.6338
2161,2.6338
2162,2.6338
2163,2.6338
2164,2.6338
2165,2.6338
2166,2.6338
2167,2.6338
2168,2.6338
2169,2.6338
2170,2.64789
2171,2.64789
2172,2.64789
2173,2.64789
2174,2.64789
2175,2.64789
2176,2.64789
2177,2.64789
2178,2.64789
2179,2.64789
2180,2.64789
2181,2.64789
2182,2.64789
2183,2.64789
2184,2.64789
2185,2.64789
2186,2.66197
2187,2.66197
2188,2.67606
2189,2.67606
2190,2.67606
2191,2.67606
2192,2.67606
2193,2.69014
2194,2.69014
2195,2.69014
2196,2.69014
2197,2.69014
2198,2.69014
2199,2.69014
2200,2.69014
2201,2.69014
2202,2.69014
2203,2.69014
2204,2.70423
2205,2.70423
2206,2.70423
2207,2.70423
2208,2.70423
2209,2.70423
2210,2.70423
2211,2.70423
2212,2.70423
2213,2.70423
2214,2.70423
2215,2.70423
2216,2.70423
2217,2.70423
2218,2.70423
2219,2.70423
2220,2.70423
2221,2.70423
2222,2.70423
2223,2.70423
2224,2.70423
2225,2.70423
2226,2.70423
2227,2.70423
2228,2.70423
2229,2.70423
2230,2.71831
2231,2.71831
2232,2.71831
2233,2.71831
2234,2.71831
2235,2.71831
2236,2.71831
2237,2.71831
2238,2.71831
2239,2.71831
2240,2.71831
2241,2.71831
2242,2.71831
2243,2.71831
2244,2.71831
2245,2.71831
2246,2.71831
2247,2.71831
2248,2.71831
2249,2.71831
2250,2.71831
2251,2.71831
2252,2.71831
2253,2.71831
2254,2.71831
2255,2.71831
2256,2.71831
2257,2.71831
2258,2.71831
2259,2.73239
2260,2.74648
2261,2.76056
2262,2.76056
2263,2.76056
2264,2.76056
2265,2.76056
2266,2.76056
2267,2.76056
2268,2.76056
2269,2.76056
2270,2.76056
2271,2.76056
2272,2.76056
2273,2.76056
2274,2.76056
2275,2.76056
2276,2.76056
2277,2.76056
2278,2.76056
2279,2.76056
2280,2.76056
2281,2.76056
2282,2.76056
2283,2.76056
2284,2.76056
2285,2.76056
2286,2.76056
2287,2.76056
2288,2.76056
2289,2.77465
2290,2.78873
2291,2.78873
2292,2.78873
2293,2.78873
2294,2.80282
2295,2.80282
2296,2.80282
2297,2.80282
2298,2.80282
2299,2.80282
2300,2.80282
2301,2.80282
2302,2.80282
2303,2.8169
2304,2.83099
2305,2.79167
2306,2.79167
2307,2.79167
2308,2.79167
2309,2.80556
2310,2.80556
2311,2.80556
2312,2.80556
2313,2.80556
2314,2.80556
2315,2.80556
2316,2.80556
2317,2.80556
2318,2.80556
2319,2.81944
2320,2.81944
2321,2.81944
2322,2.81944
2323,2.81944
2324,2.81944
2325,2.81944
2326,2.81944
2327,2.81944
2328,2.78082
2329,2.78082
2330,2.78082
2331,2.78082
2332,2.78082
2333,2.79452
2334,2.79452
2335,2.79452
2336,2.79452
2337,2.79452
2338,2.79452
2339,2.79452
2340,2.79452
2341,2.79452
2342,2.80822
2343,2.80822
2344,2.80822
2345,2.82192
2346,2.82192
2347,2.83562
2348,2.83562
2349,2.83562
2350,2.83562
2351,2.83562
2352,2.83562
2353,2.83562
2354,2.84932
2355,2.84932
2356,2.84932
2357,2.84932
2358,2.84932
2359,2.84932
2360,2.84932
2361,2.84932
2362,2.84932
2363,2.84932
2364,2.86301
2365,2.87671
2366,2.87671
2367,2.87671
2368,2.89041
2369,2.89041
2370,2.89041
2371,2.89041
2372,2.89041
2373,2.89041
2374,2.89041
2375,2.89041
2376,2.89041
2377,2.89041
2378,2.89041
2379,2.89041
2380,2.89041
2381,2.89041
2382,2.89041
2383,2.89041
2384,2.89041
2385,2.89041
2386,2.89041
2387,2.89041
2388,2.89041
2389,2.89041
2390,2.89041
2391,2.89041
2392,2.89041
2393,2.89041
2394,2.90411
2395,2.90411
2396,2.90411
2397,2.90411
2398,2.90411
2399,2.90411
2400,2.90411
2401,2.90411
2402,2.90411
2403,2.90411
2404,2.90411
2405,2.90411
2406,2.90411
2407,2.86486
2408,2.82667
2409,2.84
2410,2.84
2411,2.84
2412,2.84
2413,2.84
2414,2.84
2415,2.84
2416,2.84
2417,2.84
2418,2.84
2419,2.84
2420,2.84
2421,2.84
2422,2.84
2423,2.84
2424,2.84
2425,2.84
2426,2.84
2427,2.85333
2428,2.85333
2429,2.85333
2430,2.85333
2431,2.85333
2432,2.85333
2433,2.86667
2434,2.86667
2435,2.86667
2436,2.86667
2437,2.86667
2438,2.86667
2439,2.86667
2440,2.86667
2441,2.86667
2442,2.86667
2443,2.86667
2444,2.86667
2445,2.86667
2446,2.86667
2447,2.86667
2448,2.86667
2449,2.86667
2450,2.82895
2451,2.84211
2452,2.84211
2453,2.80519
2454,2.80519
2455,2.81818
2456,2.81818
2457,2.81818
2458,2.81818
2459,2.81818
2460,2.81818
2461,2.81818
2462,2.81818
2463,2.81818
2464,2.81818
2465,2.81818
2466,2.81818
2467,2.81818
2468,2.81818
2469,2.81818
2470,2.81818
2471,2.81818
2472,2.81818
2473,2.81818
2474,2.81818
2475,2.83117
2476,2.83117
2477,2.83117
2478,2.83117
2479,2.83117
2480,2.83117
2481,2.83117
2482,2.83117
2483,2.83117
2484,2.83117
2485,2.83117
2486,2.84416
2487,2.84416
2488,2.84416
2489,2.84416
2490,2.84416
2491,2.84416
2492,2.84416
2493,2.84416
2494,2.84416
2495,2.84416
2496,2.84416
2497,2.84416
2498,2.84416
2499,2.84416
2500,2.84416
2501,2.84416
2502,2.84416
2503,2.84416
2504,2.84416
2505,2.84416
2506,2.84416
2507,2.84416
2508,2.84416
2509,2.85714
2510,2.85714
2511,2.85714
2512,2.85714
2513,2.85714
2514,2.85714
2515,2.85714
2516,2.85714
2517,2.85714
2518,2.85714
2519,2.85714
2520,2.87013
2521,2.87013
2522,2.87013
2523,2.87013
2524,2.87013
2525,2.87013
2526,2.87013
2527,2.87013
2528,2.87013
2529,2.87013
2530,2.87013
2531,2.87013
2532,2.87013
2533,2.87013
2534,2.87013
2535,2.87013
2536,2.88312
2537,2.88312
2538,2.88312
2539,2.88312
2540,2.88312
2541,2.88312
2542,2.88312
2543,2.88312
2544,2.88312
2545,2.88312
2546,2.88312
2547,2.84615
2548,2.84615
2549,2.84615
2550,2.84615
2551,2.84615
2552,2.84615
2553,2.84615
2554,2.84615
2555,2.84615
2556,2.84615
2557,2.84615
2558,2.84615
2559,2.84615
2560,2.81013
2561,2.81013
2562,2.81013
2563,2.81013
2564,2.81013
2565,2.81013
2566,2.81013
2567,2.81013
2568,2.81013
2569,2.81013
2570,2.81013
2571,2.81013
2572,2.81013
2573,2.81013
2574,2.81013
2575,2.81013
2576,2.81013
2577,2.81013
2578,2.81013
2579,2.81013
2580,2.81013
2581,2.81013
2582,2.81013
2583,2.81013
2584,2.775
2585,2.775
2586,2.775
2587,2.775
2588,2.775
2589,2.775
2590,2.7875
2591,2.7875
2592,2.8
2593,2.8
2594,2.8
2595,2.8
2596,2.8
2597,2.8
2598,2.8
2599,2.8
2600,2.8
2601,2.8
2602,2.8
2603,2.8
2604,2.8
2605,2.8
2606,2.8
2607,2.8
2608,2.8
2609,2.8
2610,2.8
2611,2.8
2612,2.8
2613,2.8
2614,2.8
2615,2.8
2616,2.8
2617,2.8
2618,2.8
2619,2.8
2620,2.8
2621,2.8
2622,2.8
2623,2.8
2624,2.8
2625,2.8
2626,2.8
2627,2.8
2628,2.8
2629,2.8
2630,2.76543
2631,2.76543
2632,2.76543
2633,2.76543
2634,2.73171
2635,2.73171
2636,2.73171
2637,2.73171
2638,2.73171
2639,2.73171
2640,2.7439
2641,2.7439
2642,2.7439
2643,2.7439
2644,2.7439
2645,2.7439
2646,2.7439
2647,2.7439
2648,2.7439
2649,2.7439
2650,2.7561
2651,2.7561
2652,2.7561
2653,2.7561
2654,2.72289
2655,2.72289
2656,2.72289
2657,2.72289
2658,2.72289
2659,2.72289
2660,2.72289
2661,2.72289
2662,2.72289
2663,2.72289
2664,2.72289
2665,2.72289
2666,2.73494
2667,2.73494
2668,2.73494
2669,2.73494
2670,2.73494
2671,2.73494
2672,2.73494
2673,2.73494
2674,2.73494
2675,2.73494
2676,2.73494
2677,2.73494
2678,2.73494
2679,2.73494
2680,2.73494
2681,2.73494
2682,2.73494
2683,2.73494
2684,2.74699
2685,2.74699
2686,2.74699
2687,2.74699
2688,2.74699
2689,2.74699
2690,2.74699
2691,2.74699
2692,2.74699
2693,2.74699
2694,2.74699
2695,2.74699
2696,2.74699
2697,2.74699
2698,2.74699
2699,2.74699
2700,2.74699
2701,2.74699
2702,2.74699
2703,2.74699
2704,2.71429
2705,2.71429
2706,2.71429
2707,2.71429
2708,2.71429
2709,2.71429
2710,2.71429
2711,2.72619
2712,2.72619
2713,2.72619
2714,2.72619
2715,2.72619
2716,2.72619
2717,2.72619
2718,2.72619
2719,2.72619
2720,2.72619
2721,2.72619
2722,2.72619
2723,2.72619
2724,2.72619
2725,2.72619
2726,2.72619
2727,2.72619
2728,2.7381
2729,2.7381
2730,2.7381
2731,2.7381
2732,2.75
2733,2.75
2734,2.75
2735,2.75
2736,2.75
2737,2.7619
2738,2.72941
2739,2.72941
2740,2.72941
2741,2.72941
2742,2.72941
2743,2.72941
2744,2.72941
2745,2.72941
2746,2.72941
2747,2.72941
2748,2.72941
2749,2.72941
2750,2.72941
2751,2.72941
2752,2.72941
2753,2.72941
2754,2.72941
2755,2.72941
2756,2.72941
2757,2.72941
2758,2.72941
2759,2.72941
2760,2.72941
2761,2.72941
2762,2.72941
2763,2.74118
2764,2.74118
2765,2.75294
2766,2.75294
2767,2.76471
2768,2.76471
2769,2.76471
2770,2.77647
2771,2.77647
2772,2.77647
2773,2.77647
2774,2.78824
2775,2.78824
2776,2.78824
2777,2.78824
2778,2.78824
2779,2.78824
2780,2.78824
2781,2.78824
2782,2.78824
2783,2.78824
2784,2.78824
2785,2.8
2786,2.8
2787,2.8
2788,2.8
2789,2.8
2790,2.8
2791,2.8
2792,2.8
2793,2.8
2794,2.8
2795,2.8
2796,2.8
2797,2.8
2798,2.8
2799,2.8
2800,2.8
2801,2.8
2802,2.8
2803,2.8
2804,2.8
2805,2.8
2806,2.8
2807,2.8
2808,2.8
2809,2.8
2810,2.8
2811,2.8
2812,2.8
2813,2.8
2814,2.8
2815,2.8
2816,2.8
2817,2.8
2818,2.8
2819,2.8
2820,2.8
2821,2.8
2822,2.8
2823,2.8
2824,2.8
2825,2.8
2826,2.8
2827,2.8
2828,2.8
2829,2.8
2830,2.8
2831,2.8
2832,2.8
2833,2.8
2834,2.8
2835,2.8
2836,2.8
2837,2.8
2838,2.8
2839,2.8
2840,2.8
2841,2.8
2842,2.81176
2843,2.81176
2844,2.82353
2845,2.82353
2846,2.82353
2847,2.82353
2848,2.82353
2849,2.82353
2850,2.82353
2851,2.82353
2852,2.82353
2853,2.82353
2854,2.82353
2855,2.82353
2856,2.82353
2857,2.82353
2858,2.82353
2859,2.82353
2860,2.82353
2861,2.82353
2862,2.82353
2863,2.82353
2864,2.82353
2865,2.82353
2866,2.82353
2867,2.82353
2868,2.82353
2869,2.82353
2870,2.7907
2871,2.7907
2872,2.7907
2873,2.7907
2874,2.7907
2875,2.7907
2876,2.7907
2877,2.7907
2878,2.7907
2879,2.7907
2880,2.7907
2881,2.75862
2882,2.75862
2883,2.75862
2884,2.75862
2885,2.72727
2886,2.72727
2887,2.72727
2888,2.72727
2889,2.72727
2890,2.72727
2891,2.72727
2892,2.72727
2893,2.72727
2894,2.72727
2895,2.72727
2896,2.72727
2897,2.72727
2898,2.72727
2899,2.72727
2900,2.72727
2901,2.72727
2902,2.72727
2903,2.72727
2904,2.72727
2905,2.72727
2906,2.72727
2907,2.72727
2908,2.72727
2909,2.72727
2910,2.72727
2911,2.72727
2912,2.72727
2913,2.72727
2914,2.72727
2915,2.72727
2916,2.72727
2917,2.72727
2918,2.72727
2919,2.72727
2920,2.72727
2921,2.72727
2922,2.72727
2923,2.72727
2924,2.72727
2925,2.72727
2926,2.72727
2927,2.72727
2928,2.72727
2929,2.73864
2930,2.73864
2931,2.73864
2932,2.73864
2933,2.73864
2934,2.73864
2935,2.75
2936,2.75
2937,2.75
2938,2.75
2939,2.75
2940,2.75
2941,2.76136
2942,2.76136
2943,2.76136
2944,2.77273
2945,2.77273
2946,2.77273
2947,2.77273
2948,2.77273
2949,2.77273
2950,2.77273
2951,2.77273
2952,2.77273
2953,2.77273
2954,2.77273
2955,2.77273
2956,2.77273
2957,2.77273
2958,2.77273
2959,2.77273
2960,2.77273
2961,2.77273
2962,2.77273
2963,2.77273
2964,2.77273
2965,2.77273
2966,2.77273
2967,2.77273
2968,2.77273
2969,2.77273
2970,2.77273
2971,2.77273
2972,2.77273
2973,2.78409
2974,2.78409
2975,2.78409
2976,2.78409
2977,2.78409
2978,2.78409
2979,2.78409
2980,2.78409
2981,2.78409
2982,2.78409
2983,2.78409
2984,2.78409
2985,2.75281
2986,2.75281
2987,2.75281
2988,2.76404
2989,2.76404
2990,2.76404
2991,2.76404
2992,2.76404
2993,2.76404
2994,2.76404
2995,2.76404
2996,2.76404
2997,2.76404
2998,2.76404
2999,2.76404
3000,2.76404
3001,2.76404
3002,2.76404
3003,2.76404
3004,2.76404
3005,2.76404
3006,2.76404
3007,2.76404
3008,2.76404
3009,2.76404
3010,2.76404
3011,2.73333
3012,2.73333
3013,2.73333
3014,2.73333
3015,2.73333
3016,2.7033
3017,2.7033
3018,2.7033
3019,2.7033
3020,2.7033
3021,2.7033
3022,2.7033
3023,2.7033
3024,2.7033
3025,2.7033
3026,2.7033
3027,2.7033
3028,2.7033
3029,2.7033
3030,2.7033
3031,2.7033
3032,2.7033
3033,2.7033
3034,2.7033
3035,2.7033
3036,2.71429
3037,2.71429
3038,2.71429
3039,2.71429
3040,2.71429
3041,2.71429
3042,2.71429
3043,2.71429
3044,2.72527
3045,2.72527
3046,2.72527
3047,2.72527
3048,2.72527
3049,2.72527
3050,2.73626
3051,2.73626
3052,2.73626
3053,2.73626
3054,2.73626
3055,2.73626
3056,2.73626
3057,2.73626
3058,2.73626
3059,2.70652
3060,2.70652
3061,2.70652
3062,2.70652
3063,2.70652
3064,2.70652
3065,2.70652
3066,2.70652
3067,2.70652
3068,2.70652
3069,2.70652
3070,2.70652
3071,2.70652
3072,2.70652
3073,2.70652
3074,2.70652
3075,2.70652
3076,2.70652
3077,2.70652
3078,2.67742
3079,2.67742
3080,2.67742
3081,2.68817
3082,2.68817
3083,2.68817
3084,2.69892
3085,2.69892
3086,2.69892
3087,2.69892
3088,2.69892
3089,2.69892
3090,2.69892
3091,2.69892
3092,2.69892
3093,2.69892
3094,2.69892
3095,2.69892
3096,2.69892
3097,2.69892
3098,2.69892
3099,2.69892
3100,2.69892
3101,2.69892
3102,2.69892
3103,2.69892
3104,2.69892
3105,2.67021
3106,2.67021
3107,2.67021
3108,2.67021
3109,2.67021
3110,2.67021
3111,2.67021
3112,2.67021
3113,2.67021
3114,2.67021
3115,2.67021
3116,2.67021
3117,2.67021
3118,2.67021
3119,2.67021
3120,2.67021
3121,2.68085
3122,2.69149
3123,2.69149
3124,2.69149
3125,2.69149
3126,2.69149
3127,2.70213
3128,2.70213
3129,2.71277
3130,2.71277
3131,2.71277
3132,2.71277
3133,2.71277
3134,2.71277
3135,2.7234
3136,2.7234
3137,2.7234
3138,2.7234
3139,2.7234
3140,2.7234
3141,2.73404
3142,2.73404
3143,2.73404
3144,2.73404
3145,2.73404
3146,2.74468
3147,2.75532
3148,2.75532
3149,2.75532
3150,2.75532
3151,2.75532
3152,2.75532
3153,2.75532
3154,2.75532
3155,2.75532
3156,2.75532
3157,2.75532
3158,2.75532
3159,2.76596
3160,2.76596
3161,2.76596
3162,2.76596
3163,2.76596
3164,2.76596
3165,2.76596
3166,2.76596
3167,2.7766
3168,2.7766
3169,2.74737
3170,2.74737
3171,2.75789
3172,2.75789
3173,2.75789
3174,2.75789
3175,2.75789
3176,2.75789
3177,2.75789
3178,2.75789
3179,2.75789
3180,2.75789
3181,2.75789
3182,2.75789
3183,2.75789
3184,2.72917
3185,2.72917
3186,2.72917
3187,2.72917
3188,2.72917
3189,2.72917
3190,2.72917
3191,2.72917
3192,2.70103
3193,2.70103
3194,2.70103
3195,2.70103
3196,2.70103
3197,2.71134
3198,2.71134
3199,2.71134
3200,2.71134
3201,2.71134
3202,2.71134
3203,2.71134
3204,2.71134
3205,2.71134
3206,2.72165
3207,2.73196
3208,2.73196
3209,2.73196
3210,2.74227
3211,2.74227
3212,2.74227
3213,2.74227
3214,2.74227
3215,2.74227
3216,2.74227
3217,2.75258
3218,2.75258
3219,2.75258
3220,2.75258
3221,2.75258
3222,2.75258
3223,2.75258
3224,2.76289
3225,2.76289
3226,2.76289
3227,2.7732
3228,2.7732
3229,2.78351
3230,2.79381
3231,2.79381
3232,2.79381
3233,2.79381
3234,2.79381
3235,2.79381
3236,2.79381
3237,2.79381
3238,2.79381
3239,2.76531
3240,2.76531
3241,2.76531
3242,2.76531
3243,2.76531
3244,2.76531
3245,2.76531
3246,2.76531
3247,2.76531
3248,2.76531
3249,2.76531
3250,2.76531
3251,2.76531
3252,2.76531
3253,2.73737
3254,2.73737
3255,2.73737
3256,2.73737
3257,2.73737
3258,2.73737
3259,2.73737
3260,2.73737
3261,2.73737
3262,2.73737
3263,2.73737
3264,2.73737
3265,2.73737
3266,2.73737
3267,2.73737
3268,2.73737
3269,2.73737
3270,2.73737
3271,2.73737
3272,2.73737
3273,2.73737
3274,2.71
3275,2.71
3276,2.71
3277,2.71
3278,2.71
3279,2.71
3280,2.72
3281,2.72
3282,2.72
3283,2.72
3284,2.72
3285,2.72
3286,2.72
3287,2.72
3288,2.72
3289,2.72
3290,2.72
3291,2.72
3292,2.72
3293,2.72
3294,2.72
3295,2.72
3296,2.72
3297,2.73
3298,2.73
3299,2.73
3300,2.74
3301,2.74
3302,2.74
3303,2.74
3304,2.74
3305,2.74
3306,2.74
3307,2.74
3308,2.74
3309,2.74
3310,2.74
3311,2.74
3312,2.74
3313,2.75
3314,2.75
3315,2.75
3316,2.75
3317,2.75
3318,2.75
3319,2.75
3320,2.75
3321,2.75
3322,2.75
3323,2.75
3324,2.75
3325,2.75
3326,2.75
3327,2.75
3328,2.75
3329,2.75
3330,2.75
3331,2.75
3332,2.75
3333,2.76
3334,2.76
3335,2.76
3336,2.76
3337,2.76
3338,2.76
3339,2.76
3340,2.73267
3341,2.73267
3342,2.73267
3343,2.73267
3344,2.73267
3345,2.73267
3346,2.73267
3347,2.73267
3348,2.73267
3349,2.73267
3350,2.73267
3351,2.73267
3352,2.73267
3353,2.74257
3354,2.74257
3355,2.74257
3356,2.74257
3357,2.74257
3358,2.74257
3359,2.74257
3360,2.74257
3361,2.74257
3362,2.74257
3363,2.74257
3364,2.74257
3365,2.74257
3366,2.74257
3367,2.75248
3368,2.75248
3369,2.75248
3370,2.75248
3371,2.75248
3372,2.75248
3373,2.75248
3374,2.75248
3375,2.75248
3376,2.76238
3377,2.76238
3378,2.76238
3379,2.76238
3380,2.76238
3381,2.76238
3382,2.76238
3383,2.76238
3384,2.76238
3385,2.76238
3386,2.73529
3387,2.73529
3388,2.73529
3389,2.73529
3390,2.7451
3391,2.7451
3392,2.7451
3393,2.7451
3394,2.7451
3395,2.7451
3396,2.7451
3397,2.7451
3398,2.7451
3399,2.7451
3400,2.7451
3401,2.7451
3402,2.7451
3403,2.7451
3404,2.7451
3405,2.7451
3406,2.7451
3407,2.7451
3408,2.7451
3409,2.7451
3410,2.7451
3411,2.7451
3412,2.7451
3413,2.7451
3414,2.7451
3415,2.7451
3416,2.7451
3417,2.7451
3418,2.7451
3419,2.7451
3420,2.7451
3421,2.7451
3422,2.7451
3423,2.7451
3424,2.7451
3425,2.7451
3426,2.7451
3427,2.7451
3428,2.7451
3429,2.7549
3430,2.7549
3431,2.7549
3432,2.7549
3433,2.7549
3434,2.7549
3435,2.7549
3436,2.7549
3437,2.7549
3438,2.7549
3439,2.7549
3440,2.7549
3441,2.7549
3442,2.7549
3443,2.7549
3444,2.7549
3445,2.7549
3446,2.7549
3447,2.76471
3448,2.76471
3449,2.76471
3450,2.76471
3451,2.76471
3452,2.76471
3453,2.76471
3454,2.76471
3455,2.76471
3456,2.76471
3457,2.76471
3458,2.73786
3459,2.73786
3460,2.73786
3461,2.73786
3462,2.73786
3463,2.73786
3464,2.74757
3465,2.74757
3466,2.74757
3467,2.74757
3468,2.74757
3469,2.74757
3470,2.74757
3471,2.74757
3472,2.75728
3473,2.75728
3474,2.75728
3475,2.75728
3476,2.76699
3477,2.76699
3478,2.76699
3479,2.76699
3480,2.7767
3481,2.7767
3482,2.7767
3483,2.7767
3484,2.7767
3485,2.7767
3486,2.7767
3487,2.7767
3488,2.7767
3489,2.7767
3490,2.7767
3491,2.7767
3492,2.7767
3493,2.7767
3494,2.7767
3495,2.7767
3496,2.7767
3497,2.78641
3498,2.78641
3499,2.78641
3500,2.78641
3501,2.79612
