ITERATION,Estimate Pi
3769,3.14
3770,3.14
3771,3.14
3772,3.14
3773,3.14
3774,3.14
3775,3.14
3776,3.14
3777,3.14
3778,3.14
3779,3.14
3780,3.14
3781,3.14
3782,3.14
3783,3.14
3784,3.14
3785,3.14
3786,3.14
3787,3.14
3788,3.14
3789,3.15
3790,3.15
3791,3.15
3792,3.15
3793,3.15
3794,3.15
3795,3.15
3796,3.15
3797,3.15
3798,3.16
3799,3.16
3800,3.16
3801,3.16
3802,3.16
3803,3.16
3804,3.16
3805,3.17
3806,3.18
3807,3.18
3808,3.18
3809,3.18
3810,3.18
3811,3.18
3812,3.18
3813,3.18
3814,3.18
3815,3.19
3816,3.19
3817,3.2
3818,3.2
3819,3.2
3820,3.2
3821,3.2
3822,3.2
3823,3.2
3824,3.2
3825,3.21
3826,3.21
3827,3.21
3828,3.21
3829,3.21
3830,3.21
3831,3.21
3832,3.21
3833,3.21
3834,3.21
3835,3.21
3836,3.21
3837,3.21
3838,3.21
3839,3.21
3840,3.21
3841,3.21
3842,3.21
3843,3.21
3844,3.21
3845,3.22
3846,3.22
3847,3.22
3848,3.22
3849,3.22
3850,3.22
3851,3.22
3852,3.22
3853,3.22
3854,3.22
3855,3.18812
3856,3.18812
3857,3.18812
3858,3.18812
3859,3.18812
3860,3.18812
3861,3.18812
3862,3.18812
3863,3.18812
3864,3.18812
3865,3.18812
3866,3.18812
3867,3.18812
3868,3.19802
3869,3.19802
3870,3.19802
3871,3.19802
3872,3.19802
3873,3.19802
3874,3.19802
3875,3.19802
3876,3.19802
3877,3.19802
3878,3.19802
3879,3.19802
3880,3.19802
3881,3.19802
3882,3.19802
3883,3.19802
3884,3.19802
3885,3.19802
3886,3.19802
3887,3.20792
3888,3.20792
3889,3.20792
3890,3.17647
3891,3.17647
3892,3.17647
3893,3.17647
3894,3.17647
3895,3.17647
3896,3.17647
3897,3.17647
3898,3.17647
3899,3.18627
3900,3.18627
3901,3.18627
3902,3.18627
3903,3.18627
3904,3.18627
3905,3.18627
3906,3.18627
3907,3.18627
3908,3.18627
3909,3.18627
3910,3.18627
3911,3.18627
3912,3.18627
3913,3.15534
3914,3.15534
3915,3.15534
3916,3.15534
3917,3.16505
3918,3.16505
3919,3.16505
3920,3.13462
3921,3.13462
3922,3.13462
3923,3.10476
3924,3.10476
3925,3.10476
3926,3.10476
3927,3.10476
3928,3.10476
3929,3.10476
3930,3.10476
3931,3.10476
3932,3.11429
3933,3.11429
3934,3.11429
3935,3.11429
3936,3.11429
3937,3.11429
3938,3.11429
3939,3.11429
3940,3.11429
3941,3.12381
3942,3.12381
3943,3.12381
3944,3.12381
3945,3.12381
3946,3.12381
3947,3.12381
3948,3.12381
3949,3.12381
3950,3.12381
3951,3.12381
3952,3.12381
3953,3.12381
3954,3.12381
3955,3.12381
3956,3.12381
3957,3.12381
3958,3.13333
3959,3.13333
3960,3.14286
3961,3.14286
3962,3.14286
3963,3.14286
3964,3.15238
3965,3.15238
3966,3.15238
3967,3.15238
3968,3.15238
3969,3.15238
3970,3.15238
3971,3.15238
3972,3.15238
3973,3.15238
3974,3.15238
3975,3.15238
3976,3.15238
3977,3.15238
3978,3.15238
3979,3.15238
3980,3.15238
3981,3.15238
3982,3.15238
3983,3.15238
3984,3.15238
3985,3.15238
3986,3.15238
3987,3.15238
3988,3.12264
3989,3.12264
3990,3.12264
3991,3.12264
3992,3.12264
3993,3.12264
3994,3.12264
3995,3.12264
3996,3.12264
3997,3.12264
3998,3.12264
3999,3.12264
4000,3.13208
4001,3.14151
4002,3.14151
4003,3.15094
4004,3.1215
4005,3.13084
4006,3.13084
4007,3.13084
4008,3.13084
4009,3.13084
4010,3.13084
4011,3.13084
4012,3.13084
4013,3.13084
4014,3.13084
4015,3.13084
4016,3.10185
4017,3.10185
4018,3.10185
4019,3.10185
4020,3.10185
4021,3.10185
4022,3.11111
4023,3.11111
4024,3.11111
4025,3.11111
4026,3.11111
4027,3.11111
4028,3.12037
4029,3.12037
4030,3.12037
4031,3.12037
4032,3.12037
4033,3.12037
4034,3.12037
4035,3.12037
4036,3.12037
4037,3.12037
4038,3.12037
4039,3.12037
4040,3.12037
4041,3.12037
4042,3.12037
4043,3.12963
4044,3.12963
4045,3.12963
4046,3.12963
4047,3.12963
4048,3.12963
4049,3.12963
4050,3.12963
4051,3.12963
4052,3.12963
4053,3.12963
4054,3.12963
4055,3.12963
4056,3.12963
4057,3.12963
4058,3.12963
4059,3.12963
4060,3.12963
4061,3.12963
4062,3.12963
4063,3.12963
4064,3.12963
4065,3.12963
4066,3.12963
4067,3.12963
4068,3.12963
4069,3.12963
4070,3.10092
4071,3.10092
4072,3.10092
4073,3.10092
4074,3.10092
4075,3.10092
4076,3.10092
4077,3.10092
4078,3.10092
4079,3.10092
4080,3.10092
4081,3.10092
4082,3.10092
4083,3.10092
4084,3.10092
4085,3.11009
4086,3.11009
4087,3.08182
4088,3.08182
4089,3.08182
4090,3.08182
4091,3.08182
4092,3.08182
4093,3.08182
4094,3.08182
4095,3.08182
4096,3.08182
4097,3.08182
4098,3.08182
4099,3.08182
4100,3.08182
4101,3.05405
4102,3.05405
4103,3.05405
4104,3.05405
4105,3.05405
4106,3.05405
4107,3.05405
4108,3.05405
4109,3.06306
4110,3.06306
4111,3.06306
4112,3.06306
4113,3.07207
4114,3.07207
4115,3.07207
4116,3.07207
4117,3.08108
4118,3.08108
4119,3.08108
4120,3.08108
4121,3.05357
4122,3.05357
4123,3.05357
4124,3.05357
4125,3.05357
4126,3.05357
4127,3.05357
4128,3.05357
4129,3.05357
4130,3.05357
4131,3.05357
4132,3.05357
4133,3.05357
4134,3.05357
4135,3.05357
4136,3.05357
4137,3.05357
4138,3.02655
4139,3.02655
4140,3.02655
4141,3.0354
4142,3.0354
4143,3.0354
4144,3.0354
4145,3.0354
4146,3.0354
4147,3.0354
4148,3.04425
4149,3.04425
4150,3.04425
4151,3.04425
4152,3.04425
4153,3.04425
4154,3.04425
4155,3.04425
4156,3.04425
4157,3.04425
4158,3.04425
4159,3.04425
4160,3.04425
4161,3.04425
4162,3.0531
4163,3.0531
4164,3.0531
4165,3.0531
4166,3.0531
4167,3.0531
4168,3.0531
4169,3.0531
4170,3.0531
4171,3.0531
4172,3.0531
4173,3.0531
4174,3.0531
4175,3.06195
4176,3.06195
4177,3.06195
4178,3.06195
4179,3.06195
4180,3.06195
4181,3.06195
4182,3.06195
4183,3.06195
4184,3.06195
4185,3.06195
4186,3.06195
4187,3.06195
4188,3.06195
4189,3.06195
4190,3.06195
4191,3.06195
4192,3.06195
4193,3.06195
4194,3.06195
4195,3.06195
4196,3.06195
4197,3.06195
4198,3.06195
4199,3.06195
4200,3.06195
4201,3.06195
4202,3.06195
4203,3.06195
4204,3.06195
4205,3.06195
4206,3.0708
4207,3.0708
4208,3.0708
4209,3.07965
4210,3.07965
4211,3.07965
4212,3.07965
4213,3.07965
4214,3.07965
4215,3.07965
4216,3.07965
4217,3.07965
4218,3.0885
4219,3.0885
4220,3.0885
4221,3.0885
4222,3.09735
4223,3.09735
4224,3.07018
4225,3.07018
4226,3.07018
4227,3.07018
4228,3.07018
4229,3.07018
4230,3.07018
4231,3.07018
4232,3.07018
4233,3.07018
4234,3.07018
4235,3.07018
4236,3.07018
4237,3.07018
4238,3.07018
4239,3.07895
4240,3.07895
4241,3.07895
4242,3.07895
4243,3.07895
4244,3.07895
4245,3.07895
4246,3.07895
4247,3.07895
4248,3.07895
4249,3.07895
4250,3.07895
4251,3.07895
4252,3.07895
4253,3.07895
4254,3.08772
4255,3.08772
4256,3.08772
4257,3.08772
4258,3.08772
4259,3.08772
4260,3.08772
4261,3.08772
4262,3.08772
4263,3.08772
4264,3.08772
4265,3.06087
4266,3.06087
4267,3.06087
4268,3.06087
4269,3.06087
4270,3.06087
4271,3.06087
4272,3.03448
4273,3.03448
4274,3.03448
4275,3.03448
4276,3.03448
4277,3.03448
4278,3.03448
4279,3.0431
4280,3.0431
4281,3.0431
4282,3.0431
4283,3.0431
4284,3.0431
4285,3.0431
4286,3.0431
4287,3.0431
4288,3.05172
4289,3.05172
4290,3.05172
4291,3.05172
4292,3.05172
4293,3.05172
4294,3.05172
4295,3.05172
4296,3.05172
4297,3.05172
4298,3.05172
4299,3.05172
4300,3.05172
4301,3.05172
4302,3.05172
4303,3.05172
4304,3.05172
4305,3.05172
4306,3.05172
4307,3.05172
4308,3.05172
4309,3.05172
4310,3.02564
4311,3.02564
4312,3.02564
4313,3.02564
4314,3.02564
4315,3.02564
4316,3.02564
4317,3.02564
4318,3.02564
4319,3.03419
4320,3.03419
4321,3.03419
4322,3.03419
4323,3.03419
4324,3.03419
4325,3.03419
4326,3.03419
4327,3.04274
4328,3.04274
4329,3.04274
4330,3.04274
4331,3.04274
4332,3.04274
4333,3.04274
4334,3.04274
4335,3.04274
4336,3.04274
4337,3.04274
4338,3.04274
4339,3.04274
4340,3.04274
4341,3.04274
4342,3.04274
4343,3.04274
4344,3.04274
4345,3.04274
4346,3.05128
4347,3.05983
4348,3.05983
4349,3.05983
4350,3.05983
4351,3.05983
4352,3.05983
4353,3.05983
4354,3.05983
4355,3.05983
4356,3.05983
4357,3.05983
4358,3.05983
4359,3.05983
4360,3.05983
4361,3.05983
4362,3.05983
4363,3.06838
4364,3.06838
4365,3.06838
4366,3.06838
4367,3.06838
4368,3.06838
4369,3.06838
4370,3.06838
4371,3.06838
4372,3.07692
4373,3.07692
4374,3.07692
4375,3.05085
4376,3.05085
4377,3.05085
4378,3.05932
4379,3.05932
4380,3.05932
4381,3.05932
4382,3.0678
4383,3.0678
4384,3.0678
4385,3.0678
4386,3.07627
4387,3.07627
4388,3.07627
4389,3.07627
4390,3.07627
4391,3.05042
4392,3.05042
4393,3.05042
4394,3.05042
4395,3.05042
4396,3.05042
4397,3.05042
4398,3.05042
4399,3.05042
4400,3.05042
4401,3.05042
4402,3.05042
4403,3.05042
4404,3.05042
4405,3.05042
4406,3.05042
4407,3.05042
4408,3.025
4409,3.025
4410,3.03333
4411,3.03333
4412,3.03333
4413,3.03333
4414,3.03333
4415,3.03333
4416,3.03333
4417,3.03333
4418,3.03333
4419,3.03333
4420,3.03333
4421,3.03333
4422,3.03333
4423,3.03333
4424,3.03333
4425,3.03333
4426,3.03333
4427,3.03333
4428,3.03333
4429,3.03333
4430,3.03333
4431,3.04167
4432,3.04167
4433,3.04167
4434,3.05
4435,3.05
4436,3.05
4437,3.05
4438,3.05833
4439,3.05833
4440,3.05833
4441,3.05833
4442,3.05833
4443,3.05833
4444,3.05833
4445,3.05833
4446,3.05833
4447,3.05833
4448,3.05833
4449,3.05833
4450,3.05833
4451,3.05833
4452,3.05833
4453,3.06667
4454,3.06667
4455,3.06667
4456,3.04132
4457,3.04132
4458,3.04132
4459,3.04132
4460,3.04959
4461,3.04959
4462,3.04959
4463,3.04959
4464,3.04959
4465,3.04959
4466,3.04959
4467,3.04959
4468,3.04959
4469,3.04959
4470,3.04959
4471,3.04959
4472,3.04959
4473,3.04959
4474,3.04959
4475,3.04959
4476,3.04959
4477,3.04959
4478,3.04959
4479,3.04959
4480,3.04959
4481,3.04959
4482,3.04959
4483,3.04959
4484,3.04959
4485,3.04959
4486,3.04959
4487,3.04959
4488,3.04959
4489,3.04959
4490,3.04959
4491,3.04959
4492,3.04959
4493,3.04959
4494,3.04959
4495,3.04959
4496,3.05785
4497,3.05785
4498,3.06612
4499,3.06612
4500,3.06612
4501,3.06612
4502,3.06612
4503,3.06612
4504,3.06612
4505,3.06612
4506,3.07438
4507,3.07438
4508,3.07438
4509,3.07438
4510,3.07438
4511,3.07438
4512,3.07438
4513,3.07438
4514,3.07438
4515,3.07438
4516,3.07438
4517,3.07438
4518,3.07438
4519,3.07438
4520,3.07438
4521,3.07438
4522,3.07438
4523,3.07438
4524,3.07438
4525,3.04918
4526,3.04918
4527,3.04918
4528,3.05738
4529,3.05738
4530,3.05738
4531,3.05738
4532,3.05738
4533,3.05738
4534,3.06557
4535,3.06557
4536,3.07377
4537,3.07377
4538,3.07377
4539,3.07377
4540,3.07377
4541,3.08197
4542,3.08197
4543,3.08197
4544,3.08197
4545,3.08197
4546,3.08197
4547,3.08197
4548,3.08197
4549,3.08197
4550,3.05691
4551,3.05691
4552,3.05691
4553,3.05691
4554,3.06504
4555,3.06504
4556,3.06504
4557,3.06504
4558,3.06504
4559,3.06504
4560,3.07317
4561,3.07317
4562,3.07317
4563,3.07317
4564,3.07317
4565,3.07317
4566,3.0813
4567,3.0813
4568,3.0813
4569,3.0813
4570,3.0813
4571,3.08943
4572,3.08943
4573,3.08943
4574,3.09756
4575,3.09756
4576,3.09756
4577,3.09756
4578,3.09756
4579,3.09756
4580,3.09756
4581,3.09756
4582,3.09756
4583,3.09756
4584,3.09756
4585,3.09756
4586,3.09756
4587,3.09756
4588,3.10569
4589,3.10569
4590,3.10569
4591,3.10569
4592,3.10569
4593,3.10569
4594,3.10569
4595,3.10569
4596,3.10569
4597,3.10569
4598,3.10569
4599,3.10569
4600,3.10569
4601,3.10569
4602,3.08065
4603,3.08065
4604,3.056
4605,3.064
4606,3.064
4607,3.064
4608,3.064
4609,3.064
4610,3.064
4611,3.064
4612,3.064
4613,3.072
4614,3.072
4615,3.072
4616,3.072
4617,3.072
4618,3.072
4619,3.072
4620,3.072
4621,3.072
4622,3.072
4623,3.072
4624,3.08
4625,3.08
4626,3.08
4627,3.08
4628,3.08
4629,3.08
4630,3.08
4631,3.08
4632,3.08
4633,3.05556
4634,3.05556
4635,3.05556
4636,3.05556
4637,3.06349
4638,3.06349
4639,3.07143
4640,3.07937
4641,3.07937
4642,3.07937
4643,3.07937
4644,3.07937
4645,3.07937
4646,3.07937
4647,3.07937
4648,3.07937
4649,3.07937
4650,3.07937
4651,3.07937
4652,3.07937
4653,3.07937
4654,3.07937
4655,3.07937
4656,3.07937
4657,3.07937
4658,3.07937
4659,3.07937
4660,3.07937
4661,3.07937
4662,3.0873
4663,3.0873
4664,3.0873
4665,3.09524
4666,3.09524
4667,3.09524
4668,3.10317
4669,3.11111
4670,3.11111
4671,3.11111
4672,3.11111
4673,3.11111
4674,3.11111
4675,3.11905
4676,3.11905
4677,3.09449
4678,3.09449
4679,3.09449
4680,3.09449
4681,3.09449
4682,3.09449
4683,3.10236
4684,3.10236
4685,3.10236
4686,3.10236
4687,3.10236
4688,3.10236
4689,3.11024
4690,3.11024
4691,3.11811
4692,3.11811
4693,3.11811
4694,3.11811
4695,3.11811
4696,3.11811
4697,3.11811
4698,3.11811
4699,3.11811
4700,3.11811
4701,3.12598
4702,3.12598
4703,3.12598
4704,3.12598
4705,3.13386
4706,3.14173
4707,3.14173
4708,3.14173
4709,3.14173
4710,3.14173
4711,3.14173
4712,3.14173
4713,3.14173
4714,3.14173
4715,3.14173
4716,3.14173
4717,3.14173
4718,3.14173
4719,3.14173
4720,3.14173
4721,3.14961
4722,3.14961
4723,3.15748
4724,3.15748
4725,3.13281
4726,3.13281
4727,3.13281
4728,3.13281
4729,3.13281
4730,3.13281
4731,3.13281
4732,3.13281
4733,3.13281
4734,3.13281
4735,3.14062
4736,3.11628
4737,3.11628
4738,3.11628
4739,3.11628
4740,3.12403
4741,3.12403
4742,3.12403
4743,3.12403
4744,3.12403
4745,3.12403
4746,3.12403
4747,3.12403
4748,3.13178
4749,3.13178
4750,3.13178
4751,3.13178
4752,3.13178
4753,3.13178
4754,3.13178
4755,3.13178
4756,3.13178
4757,3.13178
4758,3.13953
4759,3.14729
4760,3.14729
4761,3.14729
4762,3.14729
4763,3.14729
4764,3.14729
4765,3.14729
4766,3.14729
4767,3.14729
4768,3.14729
4769,3.15504
4770,3.15504
4771,3.15504
4772,3.15504
4773,3.15504
4774,3.15504
4775,3.15504
4776,3.15504
4777,3.15504
4778,3.15504
4779,3.15504
4780,3.15504
4781,3.15504
4782,3.15504
4783,3.15504
4784,3.15504
4785,3.15504
4786,3.15504
4787,3.15504
4788,3.15504
4789,3.15504
4790,3.15504
4791,3.15504
4792,3.15504
4793,3.15504
4794,3.15504
4795,3.15504
4796,3.15504
4797,3.15504
4798,3.15504
4799,3.15504
4800,3.15504
4801,3.15504
4802,3.15504
4803,3.15504
4804,3.15504
4805,3.13077
4806,3.13077
4807,3.13077
4808,3.13077
4809,3.13077
4810,3.13077
4811,3.13077
4812,3.13077
4813,3.13077
4814,3.13077
4815,3.13077
4816,3.13077
4817,3.13077
4818,3.13077
4819,3.13846
4820,3.13846
4821,3.13846
4822,3.13846
4823,3.13846
4824,3.14615
4825,3.14615
4826,3.14615
4827,3.14615
4828,3.14615
4829,3.14615
4830,3.14615
4831,3.14615
4832,3.14615
4833,3.14615
4834,3.14615
4835,3.14615
4836,3.14615
4837,3.14615
4838,3.14615
4839,3.14615
4840,3.14615
4841,3.14615
4842,3.14615
4843,3.14615
4844,3.14615
4845,3.14615
4846,3.15385
4847,3.15385
4848,3.15385
4849,3.15385
4850,3.15385
4851,3.15385
4852,3.15385
4853,3.15385
4854,3.15385
4855,3.15385
4856,3.15385
4857,3.15385
4858,3.15385
4859,3.15385
4860,3.15385
4861,3.15385
4862,3.15385
4863,3.15385
4864,3.15385
4865,3.15385
4866,3.15385
4867,3.15385
4868,3.15385
4869,3.16154
4870,3.16154
4871,3.1374
4872,3.1374
4873,3.1374
4874,3.1374
4875,3.1374
4876,3.1374
4877,3.1374
4878,3.1374
4879,3.1374
4880,3.1374
4881,3.1374
4882,3.1374
4883,3.1374
4884,3.14504
4885,3.14504
4886,3.15267
4887,3.16031
4888,3.16031
4889,3.16031
4890,3.16031
4891,3.16031
4892,3.16031
4893,3.16031
4894,3.16794
4895,3.16794
4896,3.16794
4897,3.14394
4898,3.14394
4899,3.14394
4900,3.14394
4901,3.14394
4902,3.14394
4903,3.14394
4904,3.15152
4905,3.15152
4906,3.15152
4907,3.15152
4908,3.15152
4909,3.15152
4910,3.15152
4911,3.15152
4912,3.15152
4913,3.15152
4914,3.12782
4915,3.12782
4916,3.12782
4917,3.12782
4918,3.12782
4919,3.12782
4920,3.10448
4921,3.11194
4922,3.11194
4923,3.11194
4924,3.11194
4925,3.08889
4926,3.08889
4927,3.08889
4928,3.08889
4929,3.08889
4930,3.0963
4931,3.0963
4932,3.0963
4933,3.0963
4934,3.0963
4935,3.0963
4936,3.1037
4937,3.1037
4938,3.1037
4939,3.1037
4940,3.1037
4941,3.1037
4942,3.1037
4943,3.1037
4944,3.1037
4945,3.11111
4946,3.11111
4947,3.11111
4948,3.11111
4949,3.11111
4950,3.11111
4951,3.11852
4952,3.11852
4953,3.11852
4954,3.09559
4955,3.09559
4956,3.09559
4957,3.09559
4958,3.09559
4959,3.07299
4960,3.08029
4961,3.08029
4962,3.08029
4963,3.08029
4964,3.08029
4965,3.08029
4966,3.08029
4967,3.08029
4968,3.08029
4969,3.08029
4970,3.08029
4971,3.08029
4972,3.08029
4973,3.08029
4974,3.08029
4975,3.08029
4976,3.08029
4977,3.08029
4978,3.08029
4979,3.08029
4980,3.08029
4981,3.08029
4982,3.08029
4983,3.08759
4984,3.08759
4985,3.08759
4986,3.09489
4987,3.09489
4988,3.09489
4989,3.09489
4990,3.09489
4991,3.09489
4992,3.09489
4993,3.09489
4994,3.09489
4995,3.09489
4996,3.09489
4997,3.09489
4998,3.09489
4999,3.09489
5000,3.09489
5001,3.09489
5002,3.09489
5003,3.09489
5004,3.09489
5005,3.09489
5006,3.10219
5007,3.10219
5008,3.10219
5009,3.10219
5010,3.10219
5011,3.10219
5012,3.10219
5013,3.10219
5014,3.10219
5015,3.10219
5016,3.10219
5017,3.10219
5018,3.10219
5019,3.10219
5020,3.10219
5021,3.10219
5022,3.10949
5023,3.10949
5024,3.10949
5025,3.10949
5026,3.11679
5027,3.12409
5028,3.12409
5029,3.12409
5030,3.12409
5031,3.12409
5032,3.12409
5033,3.12409
5034,3.12409
5035,3.12409
5036,3.12409
5037,3.12409
5038,3.12409
5039,3.12409
5040,3.13139
5041,3.13139
5042,3.13139
5043,3.13869
5044,3.13869
5045,3.13869
5046,3.13869
5047,3.13869
5048,3.13869
5049,3.13869
5050,3.13869
5051,3.13869
5052,3.13869
5053,3.14599
5054,3.15328
5055,3.15328
5056,3.15328
5057,3.15328
5058,3.15328
5059,3.16058
5060,3.16058
5061,3.16058
5062,3.16058
5063,3.16058
5064,3.16058
5065,3.16058
5066,3.16058
5067,3.16058
5068,3.16058
5069,3.16788
5070,3.16788
5071,3.16788
5072,3.16788
5073,3.16788
5074,3.17518
5075,3.17518
5076,3.18248
5077,3.18248
5078,3.18248
5079,3.18248
5080,3.18978
5081,3.18978
5082,3.18978
5083,3.16667
5084,3.16667
5085,3.17391
5086,3.17391
5087,3.17391
5088,3.17391
5089,3.17391
5090,3.17391
5091,3.17391
5092,3.17391
5093,3.15108
5094,3.15108
5095,3.15108
5096,3.15108
5097,3.15108
5098,3.15108
5099,3.15827
5100,3.15827
5101,3.15827
5102,3.13571
5103,3.13571
5104,3.13571
5105,3.14286
5106,3.14286
5107,3.14286
5108,3.14286
5109,3.14286
5110,3.14286
5111,3.14286
5112,3.14286
5113,3.14286
5114,3.14286
5115,3.14286
5116,3.14286
5117,3.14286
5118,3.14286
5119,3.12057
5120,3.12057
5121,3.12057
5122,3.12057
5123,3.12057
5124,3.12057
5125,3.12057
5126,3.12057
5127,3.12057
5128,3.12057
5129,3.12057
5130,3.09859
5131,3.09859
5132,3.09859
5133,3.09859
5134,3.09859
5135,3.09859
5136,3.09859
5137,3.09859
5138,3.09859
5139,3.09859
5140,3.09859
5141,3.09859
5142,3.09859
5143,3.09859
5144,3.09859
5145,3.09859
5146,3.09859
5147,3.10563
5148,3.10563
5149,3.10563
5150,3.10563
5151,3.10563
5152,3.10563
5153,3.10563
5154,3.10563
5155,3.10563
5156,3.10563
5157,3.10563
5158,3.10563
5159,3.10563
5160,3.10563
5161,3.10563
5162,3.10563
5163,3.10563
5164,3.10563
5165,3.10563
5166,3.10563
5167,3.10563
5168,3.10563
5169,3.10563
5170,3.10563
5171,3.10563
5172,3.10563
5173,3.10563
5174,3.10563
5175,3.10563
5176,3.10563
5177,3.10563
5178,3.10563
5179,3.10563
5180,3.10563
5181,3.10563
5182,3.10563
5183,3.10563
5184,3.10563
5185,3.10563
5186,3.10563
5187,3.10563
5188,3.10563
5189,3.10563
5190,3.10563
5191,3.10563
5192,3.10563
5193,3.10563
5194,3.11268
5195,3.11268
5196,3.11268
5197,3.11268
5198,3.11268
5199,3.11268
5200,3.11268
5201,3.11268
5202,3.11268
5203,3.11268
5204,3.11268
5205,3.11268
5206,3.11268
5207,3.11268
5208,3.11268
5209,3.11268
5210,3.11268
5211,3.11268
5212,3.11268
5213,3.11972
5214,3.11972
5215,3.11972
5216,3.11972
5217,3.11972
5218,3.11972
5219,3.11972
5220,3.11972
5221,3.11972
5222,3.11972
5223,3.11972
5224,3.0979
5225,3.0979
5226,3.0979
5227,3.0979
5228,3.0979
5229,3.0979
5230,3.1049
5231,3.1049
5232,3.1049
5233,3.1049
5234,3.1049
5235,3.1049
5236,3.1049
5237,3.11189
5238,3.11189
5239,3.11189
5240,3.11189
5241,3.11189
5242,3.11888
5243,3.11888
5244,3.11888
5245,3.11888
5246,3.09722
5247,3.09722
5248,3.10417
5249,3.10417
5250,3.10417
5251,3.10417
5252,3.11111
5253,3.11111
5254,3.11111
5255,3.08966
5256,3.08966
5257,3.08966
5258,3.08966
5259,3.08966
5260,3.08966
5261,3.08966
5262,3.09655
5263,3.09655
5264,3.09655
5265,3.09655
5266,3.09655
5267,3.09655
5268,3.09655
5269,3.09655
5270,3.09655
5271,3.09655
5272,3.09655
5273,3.07534
5274,3.07534
5275,3.07534
5276,3.07534
5277,3.07534
5278,3.07534
5279,3.07534
5280,3.07534
5281,3.07534
5282,3.07534
5283,3.07534
5284,3.08219
5285,3.08219
5286,3.08904
5287,3.08904
5288,3.09589
5289,3.09589
5290,3.09589
5291,3.09589
5292,3.09589
5293,3.09589
5294,3.09589
5295,3.09589
5296,3.09589
5297,3.09589
5298,3.09589
5299,3.09589
5300,3.09589
5301,3.09589
5302,3.09589
5303,3.09589
5304,3.09589
5305,3.09589
5306,3.09589
5307,3.09589
5308,3.09589
5309,3.07483
5310,3.07483
5311,3.07483
5312,3.07483
5313,3.07483
5314,3.07483
5315,3.07483
5316,3.07483
5317,3.07483
5318,3.08163
5319,3.08163
5320,3.08844
5321,3.08844
5322,3.08844
5323,3.08844
5324,3.08844
5325,3.08844
5326,3.08844
5327,3.06757
5328,3.06757
5329,3.07432
5330,3.07432
5331,3.07432
5332,3.07432
5333,3.07432
5334,3.07432
5335,3.08108
5336,3.08108
5337,3.08108
5338,3.08108
5339,3.08108
5340,3.08784
5341,3.08784
5342,3.08784
5343,3.08784
5344,3.08784
5345,3.06711
5346,3.06711
5347,3.06711
5348,3.06711
5349,3.06711
5350,3.06711
5351,3.06711
5352,3.06711
5353,3.06711
5354,3.06711
5355,3.06711
5356,3.06711
5357,3.06711
5358,3.06711
5359,3.06711
5360,3.06711
5361,3.07383
5362,3.07383
5363,3.07383
5364,3.07383
5365,3.07383
5366,3.07383
5367,3.07383
5368,3.07383
5369,3.07383
5370,3.08054
5371,3.08054
5372,3.08054
5373,3.08054
5374,3.08054
5375,3.08054
5376,3.08054
5377,3.08054
5378,3.08054
5379,3.06
5380,3.06
5381,3.06
5382,3.06
5383,3.06
5384,3.06
5385,3.06
5386,3.06
5387,3.06
5388,3.06
5389,3.06
5390,3.06
5391,3.06
5392,3.06
5393,3.06
5394,3.03974
5395,3.03974
5396,3.04636
5397,3.04636
5398,3.04636
5399,3.05298
5400,3.05298
5401,3.0596
5402,3.0596
5403,3.0596
5404,3.0596
5405,3.06623
5406,3.06623
5407,3.04605
5408,3.04605
5409,3.04605
5410,3.04605
5411,3.04605
5412,3.04605
5413,3.04605
5414,3.04605
5415,3.04605
5416,3.04605
5417,3.04605
5418,3.04605
5419,3.05263
5420,3.05263
5421,3.05263
5422,3.05263
5423,3.05263
5424,3.05263
5425,3.05263
5426,3.05263
5427,3.05263
5428,3.05263
5429,3.05263
5430,3.05263
5431,3.05263
5432,3.05921
5433,3.05921
5434,3.05921
5435,3.05921
5436,3.05921
5437,3.05921
5438,3.05921
5439,3.05921
5440,3.05921
5441,3.05921
5442,3.05921
5443,3.03922
5444,3.03922
5445,3.03922
5446,3.03922
5447,3.03922
5448,3.03922
5449,3.03922
5450,3.03922
5451,3.03922
5452,3.03922
5453,3.04575
5454,3.04575
5455,3.04575
5456,3.04575
5457,3.04575
5458,3.04575
5459,3.04575
5460,3.04575
5461,3.04575
5462,3.04575
5463,3.04575
5464,3.04575
5465,3.04575
5466,3.04575
5467,3.04575
5468,3.04575
5469,3.04575
5470,3.04575
5471,3.02597
5472,3.02597
5473,3.02597
5474,3.02597
5475,3.02597
5476,3.02597
5477,3.02597
5478,3.02597
5479,3.02597
5480,3.02597
5481,3.02597
5482,3.02597
5483,3.02597
5484,3.02597
5485,3.02597
5486,3.02597
5487,3.02597
5488,3.02597
5489,3.02597
5490,3.02597
5491,3.03247
5492,3.03247
5493,3.03247
5494,3.03247
5495,3.03247
5496,3.03247
5497,3.03247
5498,3.0129
5499,3.0129
5500,3.0129
5501,3.01935
5502,3.01935
5503,3.01935
5504,3.01935
5505,3.01935
5506,3.01935
5507,3.01935
5508,3.01935
5509,3.01935
5510,3.01935
5511,3.01935
5512,3.01935
5513,3.01935
5514,3.01935
5515,3.01935
5516,3.01935
5517,3.01935
5518,3.01935
5519,3.01935
5520,3.01935
5521,3.01935
5522,3.01935
5523,3.01935
5524,3.01935
5525,3.01935
5526,3.01935
5527,3.01935
5528,3.01935
5529,3.02581
5530,3.02581
5531,3.02581
5532,3.02581
5533,3.02581
